time	V(probe)
6.471504821993714e-09	2.610949e+00
6.474745864142508e-09	2.613055e+00
6.479534815622976e-09	2.615331e+00
6.482522660068539e-09	2.617530e+00
6.484764389506078e-09	2.618705e+00
6.487483998364654e-09	2.620624e+00
6.490590945878119e-09	2.622647e+00
6.493702141724160e-09	2.624450e+00
6.497609912728708e-09	2.627432e+00
6.504240150093942e-09	2.632187e+00
6.511132976048423e-09	2.637325e+00
6.517526563849032e-09	2.642232e+00
6.524207483609191e-09	2.647465e+00
6.530389475565828e-09	2.652372e+00
6.536520194527683e-09	2.657272e+00
6.543101883738368e-09	2.662539e+00
6.550367574764685e-09	2.668323e+00
6.554343208993630e-09	2.671911e+00
6.558044354199413e-09	2.674353e+00
6.563423021780018e-09	2.678496e+00
6.568481836118532e-09	2.682309e+00
6.574070237864748e-09	2.686403e+00
6.580488634900875e-09	2.690467e+00
6.589448506704905e-09	2.696818e+00
6.600260548211703e-09	2.703167e+00
6.605875137293133e-09	2.706087e+00
6.610790010903343e-09	2.708405e+00
6.616439796041399e-09	2.710516e+00
6.622274020942264e-09	2.712890e+00
6.630226427513548e-09	2.715189e+00
6.639366338354798e-09	2.716992e+00
6.651286293193878e-09	2.718000e+00
6.662446131302700e-09	2.717598e+00
6.670288907637550e-09	2.716566e+00
6.675746543696444e-09	2.715497e+00
6.679881065414168e-09	2.714502e+00
6.683837421207360e-09	2.713412e+00
6.688453991309285e-09	2.711950e+00
6.692256917405634e-09	2.710610e+00
6.693689179951670e-09	2.710070e+00
6.695172944887850e-09	2.709503e+00
6.697226518380371e-09	2.708685e+00
6.699296329357548e-09	2.707827e+00
6.701843347421230e-09	2.706728e+00
6.704241274960224e-09	2.705649e+00
6.707687752004997e-09	2.703969e+00
6.712169381021167e-09	2.701737e+00
6.718368108695236e-09	2.698339e+00
6.723952994145047e-09	2.695104e+00
6.728221257955651e-09	2.692513e+00
6.732780307364033e-09	2.689644e+00
6.738307911318695e-09	2.686043e+00
6.745243731549276e-09	2.681369e+00
6.751527770138845e-09	2.676916e+00
6.758041430263411e-09	2.672452e+00
6.763407031241837e-09	2.668663e+00
6.768910800731117e-09	2.664784e+00
6.776287365257928e-09	2.659642e+00
6.783441516308116e-09	2.654764e+00
6.790524531272233e-09	2.650087e+00
6.798117782031283e-09	2.645287e+00
6.806092739253157e-09	2.640654e+00
6.811520782519503e-09	2.637475e+00
6.819370230233606e-09	2.633359e+00
6.823916723045821e-09	2.631148e+00
6.829014099194350e-09	2.628833e+00
6.833929946673838e-09	2.626772e+00
6.837029785749907e-09	2.625564e+00
6.840817454901697e-09	2.624189e+00
6.844416597575386e-09	2.623012e+00
6.851614882922765e-09	2.620922e+00
6.858279932275003e-09	2.619424e+00
6.861219115359277e-09	2.618902e+00
6.863786760794520e-09	2.618513e+00
6.866242652669225e-09	2.618201e+00
6.869353044293836e-09	2.617891e+00
6.872436341526798e-09	2.617661e+00
6.877312764337283e-09	2.617520e+00
6.881962824201579e-09	2.617610e+00
6.886552386661813e-09	2.617913e+00
6.892810955790366e-09	2.618665e+00
6.898800851073381e-09	2.619723e+00
6.910229820534077e-09	2.622717e+00
6.922464945902521e-09	2.627120e+00
6.927447552711029e-09	2.629241e+00
6.930921420507822e-09	2.630858e+00
6.934710999596561e-09	2.632628e+00
