time	V(probe)	V(n024)
1.084816732637700e-07	8.068814e-02	8.054155e-02
1.085185599211496e-07	7.166177e-02	7.151563e-02
1.085503878353444e-07	6.378499e-02	6.363920e-02
1.085841445518577e-07	5.563260e-02	5.548712e-02
1.086187756121392e-07	4.786159e-02	4.771637e-02
1.086496884870165e-07	4.169773e-02	4.155269e-02
1.086743782647103e-07	3.739257e-02	3.724769e-02
1.086963002836295e-07	3.403807e-02	3.389322e-02
1.087118896223242e-07	3.190546e-02	3.176062e-02
1.087280834457383e-07	2.988877e-02	2.974400e-02
1.087409043175977e-07	2.841980e-02	2.827504e-02
1.087536719236630e-07	2.705471e-02	2.690995e-02
1.087687250805696e-07	2.555448e-02	2.540971e-02
1.087809741591976e-07	2.441102e-02	2.426625e-02
1.087957515576179e-07	2.311299e-02	2.296822e-02
1.088107871888277e-07	2.187479e-02	2.173003e-02
1.088314499736748e-07	2.029277e-02	2.014786e-02
1.088550322778529e-07	1.863764e-02	1.849274e-02
1.088827006391530e-07	1.688792e-02	1.674274e-02
1.089125400988656e-07	1.525065e-02	1.510525e-02
1.089355651230658e-07	1.419735e-02	1.405166e-02
1.089585228307345e-07	1.337095e-02	1.322512e-02
1.089824189194230e-07	1.278570e-02	1.263962e-02
1.090088325999829e-07	1.249480e-02	1.234841e-02
1.090364977543529e-07	1.260312e-02	1.245624e-02
1.090650498836614e-07	1.314092e-02	1.299377e-02
1.090980394318606e-07	1.420907e-02	1.406143e-02
1.091342856974460e-07	1.571399e-02	1.556579e-02
1.091699283298209e-07	1.724921e-02	1.710043e-02
1.092084775785586e-07	1.868056e-02	1.853113e-02
1.092451873418748e-07	1.967842e-02	1.952835e-02
1.092826807955925e-07	2.033483e-02	2.018409e-02
1.093133805214547e-07	2.068176e-02	2.053047e-02
1.093431541181442e-07	2.096127e-02	2.080942e-02
1.093760616389747e-07	2.132704e-02	2.117459e-02
1.094131999239590e-07	2.192645e-02	2.177330e-02
1.094481696664694e-07	2.270474e-02	2.255096e-02
1.094841789853002e-07	2.366525e-02	2.351084e-02
1.095237941938826e-07	2.477119e-02	2.461611e-02
1.095677786051185e-07	2.591187e-02	2.575609e-02
1.096203438206057e-07	2.708378e-02	2.692722e-02
1.096638842454476e-07	2.789895e-02	2.774179e-02
1.096951747710408e-07	2.837716e-02	2.821960e-02
1.097248930838687e-07	2.869473e-02	2.853682e-02
1.097587246545117e-07	2.883644e-02	2.867852e-02
1.098007206943231e-07	2.873298e-02	2.857429e-02
1.098476463781174e-07	2.853639e-02	2.837732e-02
1.098718038334442e-07	2.852891e-02	2.836968e-02
1.098956052000979e-07	2.866286e-02	2.850340e-02
1.099239145269956e-07	2.900791e-02	2.884840e-02
1.099579225299013e-07	2.956345e-02	2.940380e-02
1.099894058274392e-07	2.999014e-02	2.983039e-02
1.100169277255351e-07	3.006845e-02	2.990864e-02
1.100377973207548e-07	2.982598e-02	2.966611e-02
1.100538634831583e-07	2.941591e-02	2.925604e-02
1.100673723085557e-07	2.890684e-02	2.874695e-02
1.100832937351603e-07	2.811344e-02	2.795354e-02
1.101010527522111e-07	2.699728e-02	2.683739e-02
1.101227261720047e-07	2.535322e-02	2.519332e-02
1.101496352550913e-07	2.299187e-02	2.283200e-02
1.101662372682679e-07	2.141250e-02	2.125263e-02
1.101799103503959e-07	2.007256e-02	1.991268e-02
1.101916867801202e-07	1.890324e-02	1.874343e-02
1.102011571915880e-07	1.795843e-02	1.779862e-02
1.102126192222265e-07	1.681402e-02	1.665422e-02
1.102228048789490e-07	1.579836e-02	1.563856e-02
1.102346229573545e-07	1.462341e-02	1.446362e-02
1.102473573991194e-07	1.336227e-02	1.320257e-02
1.102607457301455e-07	1.204045e-02	1.188076e-02
1.102740325900954e-07	1.072817e-02	1.056848e-02
1.102910457787341e-07	9.035758e-03	8.876184e-03
1.103103992859231e-07	7.072115e-03	6.912545e-03
1.103281382795515e-07	5.209161e-03	5.049711e-03
1.103396887484900e-07	3.949773e-03	3.790413e-03
1.103508197734248e-07	2.690509e-03	2.531140e-03
1.103651832354199e-07	9.851526e-04	8.257862e-04
1.103776320864337e-07	-5.748782e-04	-7.340928e-04
1.103881451794505e-07	-1.956215e-03	-2.115448e-03
1.104010296682567e-07	-3.733898e-03	-3.893127e-03
1.104188252365193e-07	-6.343973e-03	-6.503066e-03
1.104281349986040e-07	-7.778469e-03	-7.937555e-03
1.104377121933659e-07	-9.298990e-03	-9.458073e-03
1.104513014875990e-07	-1.152336e-02	-1.168244e-02
1.104659757570116e-07	-1.399432e-02	-1.415339e-02
1.104865465359155e-07	-1.752973e-02	-1.768862e-02
1.105069799565167e-07	-2.107504e-02	-2.123386e-02
1.105278250920622e-07	-2.468120e-02	-2.483997e-02
1.105456422297825e-07	-2.772438e-02	-2.788307e-02
1.105658901395667e-07	-3.109523e-02	-3.125391e-02
1.105873015050589e-07	-3.450875e-02	-3.466739e-02
1.106165934727031e-07	-3.885087e-02	-3.900946e-02
1.106444129542067e-07	-4.258692e-02	-4.274548e-02
1.106586824215706e-07	-4.435538e-02	-4.451392e-02
1.106704888362983e-07	-4.574814e-02	-4.590669e-02
1.106829871144790e-07	-4.715962e-02	-4.731816e-02
1.106960570989520e-07	-4.857256e-02	-4.873109e-02
1.107108634662124e-07	-5.010212e-02	-5.026065e-02
1.107324965008931e-07	-5.221655e-02	-5.237508e-02
1.107554754863057e-07	-5.432477e-02	-5.448331e-02
1.107881653653499e-07	-5.710237e-02	-5.726096e-02
1.108069241291673e-07	-5.857785e-02	-5.873647e-02
1.108229669019124e-07	-5.976418e-02	-5.992283e-02
1.108396189297988e-07	-6.091192e-02	-6.107061e-02
1.108564034382747e-07	-6.196947e-02	-6.212821e-02
1.108714493545823e-07	-6.281991e-02	-6.297870e-02
1.108833307489390e-07	-6.341839e-02	-6.357723e-02
1.108908766574911e-07	-6.376240e-02	-6.392127e-02
1.108994699811204e-07	-6.411803e-02	-6.427693e-02
1.109082300641604e-07	-6.443933e-02	-6.459823e-02
1.109203152899537e-07	-6.481111e-02	-6.497012e-02
1.109323438260046e-07	-6.509658e-02	-6.525559e-02
1.109499005496856e-07	-6.535846e-02	-6.551763e-02
1.109739358297338e-07	-6.542216e-02	-6.558147e-02
1.109984975241219e-07	-6.515304e-02	-6.531251e-02
1.110217047385736e-07	-6.462299e-02	-6.478262e-02
1.110514430183674e-07	-6.362730e-02	-6.378715e-02
1.110801292733093e-07	-6.240045e-02	-6.256051e-02
1.111130997083418e-07	-6.074260e-02	-6.090293e-02
1.111508804008915e-07	-5.858761e-02	-5.874827e-02
1.111802918906593e-07	-5.675189e-02	-5.691281e-02
1.112188504396401e-07	-5.416737e-02	-5.432866e-02
1.112559386244512e-07	-5.157553e-02	-5.173719e-02
1.112863084366340e-07	-4.949429e-02	-4.965628e-02
1.113228568923482e-07	-4.720180e-02	-4.736417e-02
1.113672907794362e-07	-4.480913e-02	-4.497199e-02
1.114035856394859e-07	-4.308402e-02	-4.324726e-02
1.114437154368426e-07	-4.113917e-02	-4.130284e-02
1.114813098338404e-07	-3.905898e-02	-3.922303e-02
1.115185696766598e-07	-3.670185e-02	-3.686629e-02
1.115599072998421e-07	-3.395307e-02	-3.411791e-02
1.115957118644307e-07	-3.171680e-02	-3.188196e-02
1.116349803609405e-07	-2.964231e-02	-2.980782e-02
1.116709589607545e-07	-2.811658e-02	-2.828239e-02
1.117114201623349e-07	-2.668092e-02	-2.684704e-02
1.117442117685686e-07	-2.555088e-02	-2.571722e-02
1.117812201315086e-07	-2.404600e-02	-2.421257e-02
1.118170612507372e-07	-2.217264e-02	-2.233940e-02
1.118530976562601e-07	-1.983213e-02	-1.999904e-02
1.118819664631909e-07	-1.770150e-02	-1.786852e-02
1.119060729006588e-07	-1.583435e-02	-1.600146e-02
1.119326705979906e-07	-1.377450e-02	-1.394165e-02
1.119531637929155e-07	-1.223649e-02	-1.240368e-02
1.119739968094320e-07	-1.075251e-02	-1.091970e-02
1.119933187129637e-07	-9.462981e-03	-9.630205e-03
1.120141608405717e-07	-8.172741e-03	-8.339966e-03
1.120355044986669e-07	-6.959618e-03	-7.126840e-03
1.120581252257032e-07	-5.784464e-03	-5.951688e-03
1.120809632365325e-07	-4.695149e-03	-4.862327e-03
1.120913172814895e-07	-4.227659e-03	-4.394838e-03
1.120948363463370e-07	-4.071844e-03	-4.238969e-03
1.121018744760321e-07	-3.763950e-03	-3.931076e-03
1.121081739535901e-07	-3.492259e-03	-3.659392e-03
1.121130669101622e-07	-3.283433e-03	-3.450566e-03
1.121185245139505e-07	-3.052453e-03	-3.219586e-03
1.121263274751383e-07	-2.725195e-03	-2.892328e-03
1.121366408931704e-07	-2.296917e-03	-2.464050e-03
1.121498092074100e-07	-1.755409e-03	-1.922447e-03
1.121637355000737e-07	-1.187691e-03	-1.354728e-03
1.121805793633944e-07	-5.082769e-04	-6.753142e-04
1.121946131803628e-07	4.950558e-05	-1.173927e-04
1.122081579232286e-07	5.767194e-04	4.098211e-04
1.122233509078005e-07	1.146493e-03	9.797041e-04
1.122407974141985e-07	1.758027e-03	1.591238e-03
1.122581291217394e-07	2.301749e-03	2.135143e-03
1.122738624604253e-07	2.723288e-03	2.556728e-03
1.122913459945258e-07	3.090793e-03	2.924232e-03
1.123154456111920e-07	3.391912e-03	3.225574e-03
1.123386018852708e-07	3.433626e-03	3.267422e-03
1.123641117223312e-07	3.180256e-03	3.014053e-03
1.123907823625648e-07	2.584864e-03	2.418985e-03
1.124144225387948e-07	1.801024e-03	1.635298e-03
1.124393767893540e-07	7.545063e-04	5.887819e-04
1.124643735101297e-07	-4.740143e-04	-6.394100e-04
1.124946806559401e-07	-2.141439e-03	-2.306632e-03
1.125308896000914e-07	-4.321573e-03	-4.486524e-03
1.125640024830244e-07	-6.461171e-03	-6.625899e-03
1.125893527853961e-07	-8.189469e-03	-8.354026e-03
1.126129172342413e-07	-9.868663e-03	-1.003306e-02
1.126397911056848e-07	-1.185982e-02	-1.202404e-02
1.126669172998880e-07	-1.392121e-02	-1.408525e-02
1.126983358113328e-07	-1.630569e-02	-1.646952e-02
1.127303817460221e-07	-1.864299e-02	-1.880661e-02
1.127657162379584e-07	-2.099134e-02	-2.115475e-02
1.127976378909563e-07	-2.284233e-02	-2.300557e-02
1.128327372362379e-07	-2.458127e-02	-2.474432e-02
1.128693628076141e-07	-2.612019e-02	-2.628307e-02
1.129093997709380e-07	-2.752278e-02	-2.768550e-02
1.129403302063627e-07	-2.838130e-02	-2.854391e-02
1.129609187426227e-07	-2.881161e-02	-2.897415e-02
1.129806595243117e-07	-2.908920e-02	-2.925169e-02
1.130006069554869e-07	-2.921083e-02	-2.937326e-02
1.130143890697205e-07	-2.919100e-02	-2.935338e-02
1.130235385535572e-07	-2.912837e-02	-2.929075e-02
1.130320874637871e-07	-2.903441e-02	-2.919679e-02
1.130400809101791e-07	-2.891651e-02	-2.907885e-02
1.130489371942024e-07	-2.875307e-02	-2.891541e-02
1.130539035955381e-07	-2.864671e-02	-2.880905e-02
1.130580932260402e-07	-2.854895e-02	-2.871129e-02
1.130637291032428e-07	-2.840611e-02	-2.856845e-02
1.130699323467806e-07	-2.823423e-02	-2.839652e-02
1.130823388338560e-07	-2.784584e-02	-2.800813e-02
1.130966610857573e-07	-2.732721e-02	-2.748946e-02
1.131158838136234e-07	-2.652461e-02	-2.668686e-02
1.131337238084847e-07	-2.568688e-02	-2.584909e-02
1.131553983473970e-07	-2.457927e-02	-2.474148e-02
1.131787722999069e-07	-2.331178e-02	-2.347399e-02
1.132050425778258e-07	-2.184256e-02	-2.200477e-02
1.132291281267639e-07	-2.048390e-02	-2.064612e-02
1.132420778254334e-07	-1.975456e-02	-1.991680e-02
1.132524414900996e-07	-1.917208e-02	-1.933432e-02
1.132635648182376e-07	-1.854772e-02	-1.870996e-02
1.132744361815062e-07	-1.793792e-02	-1.810019e-02
1.132910450883621e-07	-1.700538e-02	-1.716765e-02
1.133168109554315e-07	-1.554699e-02	-1.570933e-02
1.133449488064489e-07	-1.392300e-02	-1.408539e-02
1.133701517960927e-07	-1.243135e-02	-1.259379e-02
1.133919879937575e-07	-1.111304e-02	-1.127554e-02
1.134178228551396e-07	-9.542050e-03	-9.704546e-03
1.134390884138958e-07	-8.261454e-03	-8.424069e-03
1.134573301263973e-07	-7.190604e-03	-7.353281e-03
1.134765844458778e-07	-6.104192e-03	-6.266912e-03
1.134969910365325e-07	-5.016536e-03	-5.179314e-03
1.135218726073945e-07	-3.797622e-03	-3.960403e-03
1.135456469316728e-07	-2.755725e-03	-2.918646e-03
1.135731454830867e-07	-1.706703e-03	-1.869705e-03
1.136005384118214e-07	-8.176354e-04	-9.807186e-04
1.136233497368705e-07	-1.764234e-04	-3.395736e-04
1.136400136083355e-07	2.496284e-04	8.642966e-05
1.136533365916059e-07	5.730035e-04	4.097664e-04
1.136649257882989e-07	8.467342e-04	6.834639e-04
1.136774817538918e-07	1.140086e-03	9.767805e-04
1.136909414335075e-07	1.455856e-03	1.292512e-03
1.137045366168292e-07	1.780860e-03	1.617479e-03
1.137225190979000e-07	2.225847e-03	2.062417e-03
1.137388300063812e-07	2.646823e-03	2.483392e-03
1.137555287283478e-07	3.095310e-03	2.931797e-03
1.137792891273841e-07	3.760270e-03	3.596700e-03
1.137995263702319e-07	4.346775e-03	4.183162e-03
1.138114737428838e-07	4.699297e-03	4.535659e-03
1.138274245838539e-07	5.174167e-03	5.010528e-03
1.138458324773914e-07	5.725291e-03	5.561593e-03
1.138653425678365e-07	6.308857e-03	6.145130e-03
1.138864972045744e-07	6.936180e-03	6.772425e-03
1.139100084044416e-07	7.625450e-03	7.461672e-03
1.139224998488517e-07	7.990057e-03	7.826268e-03
1.139330234611037e-07	8.298783e-03	8.134983e-03
1.139445902251983e-07	8.642599e-03	8.478797e-03
1.139571762620498e-07	9.025648e-03	8.861845e-03
1.139707840887234e-07	9.454556e-03	9.290746e-03
1.139832078261001e-07	9.862948e-03	9.699137e-03
1.140051501450529e-07	1.063260e-02	1.046879e-02
1.140282726566852e-07	1.151883e-02	1.135503e-02
1.140556726183479e-07	1.267320e-02	1.250941e-02
1.140840311480565e-07	1.397374e-02	1.380998e-02
1.141010054258837e-07	1.479156e-02	1.462784e-02
1.141183006813197e-07	1.563955e-02	1.547584e-02
1.141355774489521e-07	1.648617e-02	1.632248e-02
1.141511268471879e-07	1.723595e-02	1.707229e-02
1.141667641574937e-07	1.796939e-02	1.780573e-02
1.141759133070148e-07	1.838654e-02	1.822293e-02
1.141873213616179e-07	1.889282e-02	1.872921e-02
1.141985845444185e-07	1.937704e-02	1.921348e-02
1.142164876254058e-07	2.011567e-02	1.995211e-02
1.142522937873803e-07	2.148864e-02	2.132524e-02
1.142774408299841e-07	2.237710e-02	2.221378e-02
1.142992698803296e-07	2.310050e-02	2.293726e-02
1.143212106826182e-07	2.377640e-02	2.361323e-02
1.143469689713211e-07	2.447980e-02	2.431674e-02
1.143755715837184e-07	2.509972e-02	2.493677e-02
1.144091991917301e-07	2.554405e-02	2.538125e-02
1.144453451348568e-07	2.562893e-02	2.546628e-02
1.144798041645629e-07	2.532301e-02	2.516053e-02
1.145084334141615e-07	2.479961e-02	2.463727e-02
1.145368780432170e-07	2.406713e-02	2.390493e-02
1.145677150625651e-07	2.306724e-02	2.290520e-02
1.145972560684452e-07	2.192770e-02	2.176581e-02
1.146289162264443e-07	2.050703e-02	2.034530e-02
1.146630035415669e-07	1.872619e-02	1.856464e-02
1.146951278376585e-07	1.679797e-02	1.663658e-02
1.147302681590622e-07	1.443239e-02	1.427117e-02
1.147651840564262e-07	1.188454e-02	1.172349e-02
1.147995788944627e-07	9.292487e-03	9.131587e-03
1.148260353529895e-07	7.322719e-03	7.161935e-03
1.148506155724864e-07	5.570011e-03	5.409331e-03
1.148784608897824e-07	3.723197e-03	3.562628e-03
1.149127877278642e-07	1.689921e-03	1.529480e-03
1.149416993843117e-07	1.945686e-04	3.422812e-05
1.149663922775141e-07	-9.308039e-04	-1.091066e-03
1.149952526791181e-07	-2.083946e-03	-2.244123e-03
1.150236424048274e-07	-3.065480e-03	-3.225584e-03
1.150422259217532e-07	-3.633697e-03	-3.793755e-03
1.150599257602327e-07	-4.123664e-03	-4.283649e-03
1.150801363831220e-07	-4.621076e-03	-4.781056e-03
1.151019338091354e-07	-5.077703e-03	-5.237682e-03
1.151264326585473e-07	-5.478909e-03	-5.638813e-03
1.151433218553320e-07	-5.677241e-03	-5.837123e-03
1.151632287057039e-07	-5.815816e-03	-5.975677e-03
1.151772412457835e-07	-5.845453e-03	-6.005285e-03
1.151939995066247e-07	-5.800170e-03	-5.960006e-03
1.152133721500076e-07	-5.633846e-03	-5.793682e-03
1.152256599954983e-07	-5.465234e-03	-5.625057e-03
1.152386577732434e-07	-5.235934e-03	-5.395756e-03
1.152599868314628e-07	-4.754561e-03	-4.914382e-03
1.152824977196669e-07	-4.119795e-03	-4.279615e-03
1.153031902751435e-07	-3.441589e-03	-3.601424e-03
1.153224330680648e-07	-2.750447e-03	-2.910295e-03
1.153376814030017e-07	-2.175100e-03	-2.334948e-03
1.153518112644042e-07	-1.630463e-03	-1.790311e-03
1.153628415642059e-07	-1.202990e-03	-1.362874e-03
1.153759549863596e-07	-6.983691e-04	-8.582537e-04
1.153860235994276e-07	-3.167603e-04	-4.766831e-04
1.153961883749613e-07	6.039519e-05	-9.953067e-05
1.154096821549254e-07	5.447976e-04	3.848716e-04
1.154245537755406e-07	1.052929e-03	8.930032e-04
1.154348487688247e-07	1.386968e-03	1.226983e-03
1.154440618623340e-07	1.672574e-03	1.512589e-03
1.154527039745835e-07	1.928853e-03	1.768835e-03
1.154671280885311e-07	2.331756e-03	2.171739e-03
1.154874306384029e-07	2.850119e-03	2.690033e-03
1.155079753862940e-07	3.325815e-03	3.165684e-03
1.155271310343052e-07	3.737593e-03	3.577461e-03
1.155437340399432e-07	4.078743e-03	3.918525e-03
1.155591059406476e-07	4.386149e-03	4.225932e-03
1.155733946518763e-07	4.666687e-03	4.506393e-03
1.155861591172160e-07	4.913169e-03	4.752875e-03
1.155935182406137e-07	5.053314e-03	4.892965e-03
1.156000374869682e-07	5.175856e-03	5.015507e-03
1.156066841349852e-07	5.298931e-03	5.138582e-03
1.156113705530897e-07	5.384373e-03	5.224024e-03
1.156159463100375e-07	5.466543e-03	5.306194e-03
1.156230917376983e-07	5.592010e-03	5.431578e-03
1.156316101806697e-07	5.735948e-03	5.575517e-03
1.156413168138164e-07	5.891036e-03	5.730604e-03
1.156596320817550e-07	6.150492e-03	5.989957e-03
1.156792249241341e-07	6.369351e-03	6.208759e-03
1.156985187615508e-07	6.515390e-03	6.354742e-03
1.157154319703978e-07	6.583278e-03	6.422582e-03
1.157341427590356e-07	6.596067e-03	6.435318e-03
1.157545153211591e-07	6.546133e-03	6.385325e-03
1.157833668121366e-07	6.393360e-03	6.232471e-03
1.158118832651306e-07	6.187220e-03	6.026250e-03
1.158409423296681e-07	5.962779e-03	5.801728e-03
1.158684001214725e-07	5.761088e-03	5.599961e-03
1.158890448533197e-07	5.620549e-03	5.459365e-03
1.159087408647893e-07	5.493653e-03	5.332417e-03
1.159298180985064e-07	5.362207e-03	5.200916e-03
1.159515625080383e-07	5.229140e-03	5.067794e-03
1.159742382789246e-07	5.095409e-03	4.934009e-03
1.159933355696863e-07	4.992654e-03	4.831210e-03
1.160138600529613e-07	4.904394e-03	4.742907e-03
1.160363042551529e-07	4.854775e-03	4.693244e-03
1.160623385467325e-07	4.892281e-03	4.730703e-03
1.160894959507042e-07	5.076015e-03	4.914395e-03
1.161191889151578e-07	5.474615e-03	5.312954e-03
1.161483375723419e-07	6.068268e-03	5.906573e-03
1.161739841832221e-07	6.732472e-03	6.570752e-03
1.161950097836056e-07	7.346861e-03	7.185124e-03
1.162122304118114e-07	7.875109e-03	7.713360e-03
1.162247865282208e-07	8.263797e-03	8.102040e-03
1.162352168974983e-07	8.583323e-03	8.421561e-03
1.162446300826423e-07	8.865958e-03	8.704191e-03
1.162612743282827e-07	9.345657e-03	9.183884e-03
1.162717539756739e-07	9.632193e-03	9.470417e-03
1.162846119951581e-07	9.965212e-03	9.803436e-03
1.163004479670135e-07	1.034714e-02	1.018536e-02
1.163154918628625e-07	1.068319e-02	1.052140e-02
1.163294548703706e-07	1.097537e-02	1.081359e-02
1.163426686404645e-07	1.123846e-02	1.107668e-02
1.163536195950224e-07	1.144952e-02	1.128775e-02
1.163610839326252e-07	1.159106e-02	1.142930e-02
1.163681357472821e-07	1.172391e-02	1.156214e-02
1.163748131527441e-07	1.184948e-02	1.168772e-02
1.163881679636680e-07	1.210225e-02	1.194049e-02
1.164019229692995e-07	1.236754e-02	1.220579e-02
1.164173644409996e-07	1.267489e-02	1.251315e-02
1.164321876537684e-07	1.298126e-02	1.281953e-02
1.164455607925749e-07	1.326700e-02	1.310529e-02
1.164589070354377e-07	1.355915e-02	1.339744e-02
1.164769003350686e-07	1.395713e-02	1.379545e-02
1.164958276500934e-07	1.436775e-02	1.420610e-02
1.165175244813826e-07	1.480104e-02	1.463942e-02
1.165410881202542e-07	1.518371e-02	1.502213e-02
1.165658062568414e-07	1.543297e-02	1.527142e-02
1.165841445313572e-07	1.548822e-02	1.532670e-02
1.165968924896040e-07	1.545114e-02	1.528966e-02
1.166106673727962e-07	1.533632e-02	1.517485e-02
1.166243512119557e-07	1.514343e-02	1.498198e-02
1.166346911555195e-07	1.494564e-02	1.478423e-02
1.166463562591415e-07	1.467030e-02	1.450889e-02
1.166625217031848e-07	1.420245e-02	1.404108e-02
1.166829962718651e-07	1.348072e-02	1.331934e-02
1.167092442009296e-07	1.238215e-02	1.222086e-02
1.167396824138904e-07	1.093452e-02	1.077329e-02
1.167560434191896e-07	1.010535e-02	9.944150e-03
1.167662613644587e-07	9.577676e-03	9.416530e-03
1.167782891112939e-07	8.951783e-03	8.790629e-03
1.167899214867934e-07	8.344592e-03	8.183438e-03
1.168025963301305e-07	7.683878e-03	7.522769e-03
1.168163311539794e-07	6.971616e-03	6.810509e-03
1.168294030954533e-07	6.298810e-03	6.137752e-03
1.168443190894672e-07	5.537757e-03	5.376726e-03
1.168608121900898e-07	4.702653e-03	4.541653e-03
1.168810485624691e-07	3.680361e-03	3.519397e-03
1.168974846570876e-07	2.845028e-03	2.684094e-03
1.169100027782715e-07	2.201187e-03	2.040277e-03
1.169198325190696e-07	1.688719e-03	1.527836e-03
1.169279737436322e-07	1.258645e-03	1.097766e-03
1.169360334883320e-07	8.272292e-04	6.663507e-04
1.169470134809574e-07	2.299756e-04	6.912969e-05
1.169568260279919e-07	-3.130322e-04	-4.738614e-04
1.169674952488561e-07	-9.129392e-04	-1.073768e-03
1.169782303861577e-07	-1.525606e-03	-1.686400e-03
1.169888421478654e-07	-2.138437e-03	-2.299215e-03
1.170065010827707e-07	-3.166568e-03	-3.327319e-03
1.170239550990517e-07	-4.180745e-03	-4.341471e-03
1.170366187248022e-07	-4.905585e-03	-5.066296e-03
1.170499091497561e-07	-5.646201e-03	-5.806895e-03
1.170670401970636e-07	-6.555460e-03	-6.716135e-03
1.170868235075645e-07	-7.520860e-03	-7.681516e-03
1.170995201196623e-07	-8.083348e-03	-8.243985e-03
1.171097191753628e-07	-8.498629e-03	-8.659266e-03
